SCRIP_CODE,KEY
46024,BANKNIFTY_26-Jul-2018_24400.0_PE
46029,BANKNIFTY_26-Jul-2018_24500.0_CE
46030,BANKNIFTY_26-Jul-2018_24500.0_PE
46032,BANKNIFTY_26-Jul-2018_24600.0_CE
46036,BANKNIFTY_26-Jul-2018_24600.0_PE
46037,BANKNIFTY_26-Jul-2018_24700.0_CE
46041,BANKNIFTY_26-Jul-2018_24700.0_PE
46044,BANKNIFTY_26-Jul-2018_24800.0_CE
46048,BANKNIFTY_26-Jul-2018_24800.0_PE
46049,BANKNIFTY_26-Jul-2018_24900.0_CE
46054,BANKNIFTY_26-Jul-2018_24900.0_PE
46055,BANKNIFTY_26-Jul-2018_25000.0_CE
46060,BANKNIFTY_26-Jul-2018_25000.0_PE
46061,BANKNIFTY_26-Jul-2018_25100.0_CE
46062,BANKNIFTY_26-Jul-2018_25100.0_PE
46063,BANKNIFTY_26-Jul-2018_25200.0_CE
46064,BANKNIFTY_26-Jul-2018_25200.0_PE
46065,BANKNIFTY_26-Jul-2018_25300.0_CE
46070,BANKNIFTY_26-Jul-2018_25300.0_PE
46071,BANKNIFTY_26-Jul-2018_25400.0_CE
46072,BANKNIFTY_26-Jul-2018_25400.0_PE
46073,BANKNIFTY_26-Jul-2018_25500.0_CE
46074,BANKNIFTY_26-Jul-2018_25500.0_PE
46075,BANKNIFTY_26-Jul-2018_25600.0_CE
46078,BANKNIFTY_26-Jul-2018_25600.0_PE
46080,BANKNIFTY_26-Jul-2018_25700.0_CE
46081,BANKNIFTY_26-Jul-2018_25700.0_PE
46082,BANKNIFTY_26-Jul-2018_25800.0_CE
46083,BANKNIFTY_26-Jul-2018_25800.0_PE
46084,BANKNIFTY_26-Jul-2018_25900.0_CE
46099,BANKNIFTY_26-Jul-2018_25900.0_PE
46100,BANKNIFTY_26-Jul-2018_26000.0_CE
46101,BANKNIFTY_26-Jul-2018_26000.0_PE
46103,BANKNIFTY_26-Jul-2018_26100.0_CE
46104,BANKNIFTY_26-Jul-2018_26100.0_PE
46106,BANKNIFTY_26-Jul-2018_26200.0_CE
46110,BANKNIFTY_26-Jul-2018_26200.0_PE
46111,BANKNIFTY_26-Jul-2018_26300.0_CE
46112,BANKNIFTY_26-Jul-2018_26300.0_PE
46114,BANKNIFTY_26-Jul-2018_26400.0_CE
46115,BANKNIFTY_26-Jul-2018_26400.0_PE
46119,BANKNIFTY_26-Jul-2018_26500.0_CE
46120,BANKNIFTY_26-Jul-2018_26500.0_PE
46121,BANKNIFTY_26-Jul-2018_26600.0_CE
46122,BANKNIFTY_26-Jul-2018_26600.0_PE
35202,BANKNIFTY_26-Jul-2018_26700.0_CE
35203,BANKNIFTY_26-Jul-2018_26700.0_PE
35205,BANKNIFTY_26-Jul-2018_26800.0_CE
35206,BANKNIFTY_26-Jul-2018_26800.0_PE
35213,BANKNIFTY_26-Jul-2018_26900.0_CE
35214,BANKNIFTY_26-Jul-2018_26900.0_PE
35219,BANKNIFTY_26-Jul-2018_27000.0_CE
35220,BANKNIFTY_26-Jul-2018_27000.0_PE
36396,BANKNIFTY_26-Jul-2018_27100.0_CE
36402,BANKNIFTY_26-Jul-2018_27100.0_PE
37258,BANKNIFTY_26-Jul-2018_27200.0_CE
37260,BANKNIFTY_26-Jul-2018_27200.0_PE
39149,BANKNIFTY_26-Jul-2018_27300.0_CE
39150,BANKNIFTY_26-Jul-2018_27300.0_PE
39153,BANKNIFTY_26-Jul-2018_27400.0_CE
39166,BANKNIFTY_26-Jul-2018_27400.0_PE
39167,BANKNIFTY_26-Jul-2018_27500.0_CE
39168,BANKNIFTY_26-Jul-2018_27500.0_PE
39609,BANKNIFTY_26-Jul-2018_27600.0_CE
39610,BANKNIFTY_26-Jul-2018_27600.0_PE
39611,BANKNIFTY_26-Jul-2018_27700.0_CE
39612,BANKNIFTY_26-Jul-2018_27700.0_PE
40008,BANKNIFTY_26-Jul-2018_27800.0_CE
40009,BANKNIFTY_26-Jul-2018_27800.0_PE
41087,BANKNIFTY_26-Jul-2018_27900.0_CE
41088,BANKNIFTY_26-Jul-2018_27900.0_PE
41095,BANKNIFTY_26-Jul-2018_28000.0_CE
41107,BANKNIFTY_26-Jul-2018_28000.0_PE
41466,BANKNIFTY_26-Jul-2018_28100.0_CE
41467,BANKNIFTY_26-Jul-2018_28100.0_PE
39666,BANKNIFTY_28-Jun-2018_-0.01_XX
37821,BANKNIFTY_28-Jun-2018_22500.0_CE
37822,BANKNIFTY_28-Jun-2018_22500.0_PE
37823,BANKNIFTY_28-Jun-2018_22600.0_CE
37827,BANKNIFTY_28-Jun-2018_22600.0_PE
49445,BANKNIFTY_28-Jun-2018_22700.0_CE
49458,BANKNIFTY_28-Jun-2018_22700.0_PE
49459,BANKNIFTY_28-Jun-2018_22800.0_CE
49462,BANKNIFTY_28-Jun-2018_22800.0_PE
49467,BANKNIFTY_28-Jun-2018_22900.0_CE
49468,BANKNIFTY_28-Jun-2018_22900.0_PE
49469,BANKNIFTY_28-Jun-2018_23000.0_CE
49474,BANKNIFTY_28-Jun-2018_23000.0_PE
49475,BANKNIFTY_28-Jun-2018_23100.0_CE
49479,BANKNIFTY_28-Jun-2018_23100.0_PE
49480,BANKNIFTY_28-Jun-2018_23200.0_CE
49484,BANKNIFTY_28-Jun-2018_23200.0_PE
49485,BANKNIFTY_28-Jun-2018_23300.0_CE
49498,BANKNIFTY_28-Jun-2018_23300.0_PE
49499,BANKNIFTY_28-Jun-2018_23400.0_CE
49504,BANKNIFTY_28-Jun-2018_23400.0_PE
49505,BANKNIFTY_28-Jun-2018_23500.0_CE
49517,BANKNIFTY_28-Jun-2018_23500.0_PE
49518,BANKNIFTY_28-Jun-2018_23600.0_CE
49520,BANKNIFTY_28-Jun-2018_23600.0_PE
49525,BANKNIFTY_28-Jun-2018_23700.0_CE
49527,BANKNIFTY_28-Jun-2018_23700.0_PE
49528,BANKNIFTY_28-Jun-2018_23800.0_CE
49541,BANKNIFTY_28-Jun-2018_23800.0_PE
49549,BANKNIFTY_28-Jun-2018_23900.0_CE
49554,BANKNIFTY_28-Jun-2018_23900.0_PE
49555,BANKNIFTY_28-Jun-2018_24000.0_CE
49560,BANKNIFTY_28-Jun-2018_24000.0_PE
49562,BANKNIFTY_28-Jun-2018_24100.0_CE
49567,BANKNIFTY_28-Jun-2018_24100.0_PE
49568,BANKNIFTY_28-Jun-2018_24200.0_CE
49571,BANKNIFTY_28-Jun-2018_24200.0_PE
49572,BANKNIFTY_28-Jun-2018_24300.0_CE
49586,BANKNIFTY_28-Jun-2018_24300.0_PE
49587,BANKNIFTY_28-Jun-2018_24400.0_CE
49592,BANKNIFTY_28-Jun-2018_24400.0_PE
49593,BANKNIFTY_28-Jun-2018_24500.0_CE
49614,BANKNIFTY_28-Jun-2018_24500.0_PE
49615,BANKNIFTY_28-Jun-2018_24600.0_CE
49638,BANKNIFTY_28-Jun-2018_24600.0_PE
49639,BANKNIFTY_28-Jun-2018_24700.0_CE
49658,BANKNIFTY_28-Jun-2018_24700.0_PE
49667,BANKNIFTY_28-Jun-2018_24800.0_CE
49694,BANKNIFTY_28-Jun-2018_24800.0_PE
49701,BANKNIFTY_28-Jun-2018_24900.0_CE
49710,BANKNIFTY_28-Jun-2018_24900.0_PE
49711,BANKNIFTY_28-Jun-2018_25000.0_CE
49712,BANKNIFTY_28-Jun-2018_25000.0_PE
49715,BANKNIFTY_28-Jun-2018_25100.0_CE
49734,BANKNIFTY_28-Jun-2018_25100.0_PE
49735,BANKNIFTY_28-Jun-2018_25200.0_CE
49743,BANKNIFTY_28-Jun-2018_25200.0_PE
49745,BANKNIFTY_28-Jun-2018_25300.0_CE
49746,BANKNIFTY_28-Jun-2018_25300.0_PE
49749,BANKNIFTY_28-Jun-2018_25400.0_CE
49750,BANKNIFTY_28-Jun-2018_25400.0_PE
49751,BANKNIFTY_28-Jun-2018_25500.0_CE
49752,BANKNIFTY_28-Jun-2018_25500.0_PE
49753,BANKNIFTY_28-Jun-2018_25600.0_CE
49754,BANKNIFTY_28-Jun-2018_25600.0_PE
49755,BANKNIFTY_28-Jun-2018_25700.0_CE
49760,BANKNIFTY_28-Jun-2018_25700.0_PE
49761,BANKNIFTY_28-Jun-2018_25800.0_CE
49762,BANKNIFTY_28-Jun-2018_25800.0_PE
49763,BANKNIFTY_28-Jun-2018_25900.0_CE
49764,BANKNIFTY_28-Jun-2018_25900.0_PE
36993,BANKNIFTY_28-Jun-2018_26000.0_CE
36996,BANKNIFTY_28-Jun-2018_26000.0_PE
36997,BANKNIFTY_28-Jun-2018_26100.0_CE
36998,BANKNIFTY_28-Jun-2018_26100.0_PE
38650,BANKNIFTY_28-Jun-2018_26200.0_CE
38651,BANKNIFTY_28-Jun-2018_26200.0_PE
38658,BANKNIFTY_28-Jun-2018_26300.0_CE
38661,BANKNIFTY_28-Jun-2018_26300.0_PE
38662,BANKNIFTY_28-Jun-2018_26400.0_CE
38663,BANKNIFTY_28-Jun-2018_26400.0_PE
35070,BANKNIFTY_28-Jun-2018_26500.0_CE
35088,BANKNIFTY_28-Jun-2018_26500.0_PE
39386,BANKNIFTY_28-Jun-2018_26600.0_CE
39398,BANKNIFTY_28-Jun-2018_26600.0_PE
39399,BANKNIFTY_28-Jun-2018_26700.0_CE
39407,BANKNIFTY_28-Jun-2018_26700.0_PE
40177,BANKNIFTY_28-Jun-2018_26800.0_CE
40180,BANKNIFTY_28-Jun-2018_26800.0_PE
41779,BANKNIFTY_28-Jun-2018_26900.0_CE
41797,BANKNIFTY_28-Jun-2018_26900.0_PE
35200,BANKNIFTY_28-Jun-2018_27000.0_CE
35201,BANKNIFTY_28-Jun-2018_27000.0_PE
36394,BANKNIFTY_28-Jun-2018_27100.0_CE
36395,BANKNIFTY_28-Jun-2018_27100.0_PE
37248,BANKNIFTY_28-Jun-2018_27200.0_CE
37249,BANKNIFTY_28-Jun-2018_27200.0_PE
39120,BANKNIFTY_28-Jun-2018_27300.0_CE
39121,BANKNIFTY_28-Jun-2018_27300.0_PE
39123,BANKNIFTY_28-Jun-2018_27400.0_CE
39124,BANKNIFTY_28-Jun-2018_27400.0_PE
39125,BANKNIFTY_28-Jun-2018_27500.0_CE
39126,BANKNIFTY_28-Jun-2018_27500.0_PE
39593,BANKNIFTY_28-Jun-2018_27600.0_CE
39594,BANKNIFTY_28-Jun-2018_27600.0_PE
39595,BANKNIFTY_28-Jun-2018_27700.0_CE
39597,BANKNIFTY_28-Jun-2018_27700.0_PE
39996,BANKNIFTY_28-Jun-2018_27800.0_CE
39997,BANKNIFTY_28-Jun-2018_27800.0_PE
39520,BANKNIFTY_28-Jun-2018_27900.0_CE
39532,BANKNIFTY_28-Jun-2018_27900.0_PE
39542,BANKNIFTY_28-Jun-2018_28000.0_CE
39543,BANKNIFTY_28-Jun-2018_28000.0_PE
41460,BANKNIFTY_28-Jun-2018_28100.0_CE
41461,BANKNIFTY_28-Jun-2018_28100.0_PE
50138,BANKNIFTY_31-May-2018_-0.01_XX
45208,BANKNIFTY_31-May-2018_22100.0_CE
45209,BANKNIFTY_31-May-2018_22100.0_PE
45210,BANKNIFTY_31-May-2018_22200.0_CE
45211,BANKNIFTY_31-May-2018_22200.0_PE
45212,BANKNIFTY_31-May-2018_22300.0_CE
45214,BANKNIFTY_31-May-2018_22300.0_PE
45215,BANKNIFTY_31-May-2018_22400.0_CE
45216,BANKNIFTY_31-May-2018_22400.0_PE
40833,BANKNIFTY_31-May-2018_22500.0_CE
40835,BANKNIFTY_31-May-2018_22500.0_PE
40836,BANKNIFTY_31-May-2018_22600.0_CE
40839,BANKNIFTY_31-May-2018_22600.0_PE
40840,BANKNIFTY_31-May-2018_22700.0_CE
40846,BANKNIFTY_31-May-2018_22700.0_PE
39848,BANKNIFTY_31-May-2018_22800.0_CE
39850,BANKNIFTY_31-May-2018_22800.0_PE
39854,BANKNIFTY_31-May-2018_22900.0_CE
39855,BANKNIFTY_31-May-2018_22900.0_PE
39856,BANKNIFTY_31-May-2018_23000.0_CE
39857,BANKNIFTY_31-May-2018_23000.0_PE
39858,BANKNIFTY_31-May-2018_23100.0_CE
39859,BANKNIFTY_31-May-2018_23100.0_PE
38787,BANKNIFTY_31-May-2018_23200.0_CE
38790,BANKNIFTY_31-May-2018_23200.0_PE
38424,BANKNIFTY_31-May-2018_23300.0_CE
38425,BANKNIFTY_31-May-2018_23300.0_PE
50438,BANKNIFTY_31-May-2018_23400.0_CE
50439,BANKNIFTY_31-May-2018_23400.0_PE
50440,BANKNIFTY_31-May-2018_23500.0_CE
50441,BANKNIFTY_31-May-2018_23500.0_PE
50442,BANKNIFTY_31-May-2018_23600.0_CE
50443,BANKNIFTY_31-May-2018_23600.0_PE
50444,BANKNIFTY_31-May-2018_23700.0_CE
50445,BANKNIFTY_31-May-2018_23700.0_PE
50447,BANKNIFTY_31-May-2018_23800.0_CE
50448,BANKNIFTY_31-May-2018_23800.0_PE
50449,BANKNIFTY_31-May-2018_23900.0_CE
50450,BANKNIFTY_31-May-2018_23900.0_PE
50452,BANKNIFTY_31-May-2018_24000.0_CE
50453,BANKNIFTY_31-May-2018_24000.0_PE
50454,BANKNIFTY_31-May-2018_24100.0_CE
50455,BANKNIFTY_31-May-2018_24100.0_PE
50456,BANKNIFTY_31-May-2018_24200.0_CE
50458,BANKNIFTY_31-May-2018_24200.0_PE
50460,BANKNIFTY_31-May-2018_24300.0_CE
50462,BANKNIFTY_31-May-2018_24300.0_PE
50463,BANKNIFTY_31-May-2018_24400.0_CE
50464,BANKNIFTY_31-May-2018_24400.0_PE
50465,BANKNIFTY_31-May-2018_24500.0_CE
50466,BANKNIFTY_31-May-2018_24500.0_PE
50467,BANKNIFTY_31-May-2018_24600.0_CE
50468,BANKNIFTY_31-May-2018_24600.0_PE
50469,BANKNIFTY_31-May-2018_24700.0_CE
50470,BANKNIFTY_31-May-2018_24700.0_PE
50471,BANKNIFTY_31-May-2018_24800.0_CE
50472,BANKNIFTY_31-May-2018_24800.0_PE
50473,BANKNIFTY_31-May-2018_24900.0_CE
50477,BANKNIFTY_31-May-2018_24900.0_PE
50478,BANKNIFTY_31-May-2018_25000.0_CE
50479,BANKNIFTY_31-May-2018_25000.0_PE
50480,BANKNIFTY_31-May-2018_25100.0_CE
50481,BANKNIFTY_31-May-2018_25100.0_PE
50482,BANKNIFTY_31-May-2018_25200.0_CE
50483,BANKNIFTY_31-May-2018_25200.0_PE
50484,BANKNIFTY_31-May-2018_25300.0_CE
50485,BANKNIFTY_31-May-2018_25300.0_PE
50488,BANKNIFTY_31-May-2018_25400.0_CE
50489,BANKNIFTY_31-May-2018_25400.0_PE
50490,BANKNIFTY_31-May-2018_25500.0_CE
50491,BANKNIFTY_31-May-2018_25500.0_PE
50492,BANKNIFTY_31-May-2018_25600.0_CE
50493,BANKNIFTY_31-May-2018_25600.0_PE
50494,BANKNIFTY_31-May-2018_25700.0_CE
50495,BANKNIFTY_31-May-2018_25700.0_PE
50497,BANKNIFTY_31-May-2018_25800.0_CE
50498,BANKNIFTY_31-May-2018_25800.0_PE
50503,BANKNIFTY_31-May-2018_25900.0_CE
50510,BANKNIFTY_31-May-2018_25900.0_PE
50517,BANKNIFTY_31-May-2018_26000.0_CE
50523,BANKNIFTY_31-May-2018_26000.0_PE
50525,BANKNIFTY_31-May-2018_26100.0_CE
50526,BANKNIFTY_31-May-2018_26100.0_PE
50527,BANKNIFTY_31-May-2018_26200.0_CE
50528,BANKNIFTY_31-May-2018_26200.0_PE
50529,BANKNIFTY_31-May-2018_26300.0_CE
50530,BANKNIFTY_31-May-2018_26300.0_PE
50531,BANKNIFTY_31-May-2018_26400.0_CE
50532,BANKNIFTY_31-May-2018_26400.0_PE
50533,BANKNIFTY_31-May-2018_26500.0_CE
50534,BANKNIFTY_31-May-2018_26500.0_PE
50535,BANKNIFTY_31-May-2018_26600.0_CE
50536,BANKNIFTY_31-May-2018_26600.0_PE
35028,BANKNIFTY_31-May-2018_26700.0_CE
35029,BANKNIFTY_31-May-2018_26700.0_PE
35031,BANKNIFTY_31-May-2018_26800.0_CE
35034,BANKNIFTY_31-May-2018_26800.0_PE
35035,BANKNIFTY_31-May-2018_26900.0_CE
35036,BANKNIFTY_31-May-2018_26900.0_PE
36378,BANKNIFTY_31-May-2018_27000.0_CE
36379,BANKNIFTY_31-May-2018_27000.0_PE
36380,BANKNIFTY_31-May-2018_27100.0_CE
36381,BANKNIFTY_31-May-2018_27100.0_PE
36382,BANKNIFTY_31-May-2018_27200.0_CE
36383,BANKNIFTY_31-May-2018_27200.0_PE
36384,BANKNIFTY_31-May-2018_27300.0_CE
36386,BANKNIFTY_31-May-2018_27300.0_PE
39076,BANKNIFTY_31-May-2018_27400.0_CE
39085,BANKNIFTY_31-May-2018_27400.0_PE
39086,BANKNIFTY_31-May-2018_27500.0_CE
39092,BANKNIFTY_31-May-2018_27500.0_PE
39567,BANKNIFTY_31-May-2018_27600.0_CE
39568,BANKNIFTY_31-May-2018_27600.0_PE
39569,BANKNIFTY_31-May-2018_27700.0_CE
39570,BANKNIFTY_31-May-2018_27700.0_PE
39959,BANKNIFTY_31-May-2018_27800.0_CE
39969,BANKNIFTY_31-May-2018_27800.0_PE
35089,BANKNIFTY_31-May-2018_27900.0_CE
35104,BANKNIFTY_31-May-2018_27900.0_PE
36337,BANKNIFTY_31-May-2018_28000.0_CE
36342,BANKNIFTY_31-May-2018_28000.0_PE
41426,BANKNIFTY_31-May-2018_28100.0_CE
41427,BANKNIFTY_31-May-2018_28100.0_PE
45236,BATAINDIA_26-Jul-2018_-0.01_XX
50092,BATAINDIA_26-Jul-2018_1000.0_CE
50093,BATAINDIA_26-Jul-2018_1000.0_PE
50094,BATAINDIA_26-Jul-2018_1020.0_CE
50095,BATAINDIA_26-Jul-2018_1020.0_PE
50099,BATAINDIA_26-Jul-2018_1040.0_CE
50102,BATAINDIA_26-Jul-2018_1040.0_PE
50103,BATAINDIA_26-Jul-2018_1060.0_CE
50104,BATAINDIA_26-Jul-2018_1060.0_PE
50112,BATAINDIA_26-Jul-2018_1080.0_CE
50113,BATAINDIA_26-Jul-2018_1080.0_PE
50114,BATAINDIA_26-Jul-2018_1100.0_CE
50115,BATAINDIA_26-Jul-2018_1100.0_PE
35343,BATAINDIA_26-Jul-2018_1120.0_CE
35344,BATAINDIA_26-Jul-2018_1120.0_PE
41986,BATAINDIA_26-Jul-2018_440.0_CE
41990,BATAINDIA_26-Jul-2018_440.0_PE
49994,BATAINDIA_26-Jul-2018_460.0_CE
49995,BATAINDIA_26-Jul-2018_460.0_PE
49996,BATAINDIA_26-Jul-2018_480.0_CE
49997,BATAINDIA_26-Jul-2018_480.0_PE
49998,BATAINDIA_26-Jul-2018_500.0_CE
49999,BATAINDIA_26-Jul-2018_500.0_PE
50000,BATAINDIA_26-Jul-2018_520.0_CE
50001,BATAINDIA_26-Jul-2018_520.0_PE
50002,BATAINDIA_26-Jul-2018_540.0_CE
50003,BATAINDIA_26-Jul-2018_540.0_PE
50004,BATAINDIA_26-Jul-2018_560.0_CE
50005,BATAINDIA_26-Jul-2018_560.0_PE
50006,BATAINDIA_26-Jul-2018_580.0_CE
50007,BATAINDIA_26-Jul-2018_580.0_PE
50008,BATAINDIA_26-Jul-2018_600.0_CE
50009,BATAINDIA_26-Jul-2018_600.0_PE
50010,BATAINDIA_26-Jul-2018_620.0_CE
50011,BATAINDIA_26-Jul-2018_620.0_PE
50014,BATAINDIA_26-Jul-2018_640.0_CE
50015,BATAINDIA_26-Jul-2018_640.0_PE
50016,BATAINDIA_26-Jul-2018_660.0_CE
50017,BATAINDIA_26-Jul-2018_660.0_PE
50018,BATAINDIA_26-Jul-2018_680.0_CE
50019,BATAINDIA_26-Jul-2018_680.0_PE
50026,BATAINDIA_26-Jul-2018_700.0_CE
50027,BATAINDIA_26-Jul-2018_700.0_PE
50036,BATAINDIA_26-Jul-2018_720.0_CE
50037,BATAINDIA_26-Jul-2018_720.0_PE
50040,BATAINDIA_26-Jul-2018_740.0_CE
50043,BATAINDIA_26-Jul-2018_740.0_PE
50044,BATAINDIA_26-Jul-2018_760.0_CE
50045,BATAINDIA_26-Jul-2018_760.0_PE
50051,BATAINDIA_26-Jul-2018_780.0_CE
50052,BATAINDIA_26-Jul-2018_780.0_PE
50054,BATAINDIA_26-Jul-2018_800.0_CE
50055,BATAINDIA_26-Jul-2018_800.0_PE
50060,BATAINDIA_26-Jul-2018_820.0_CE
50061,BATAINDIA_26-Jul-2018_820.0_PE
50064,BATAINDIA_26-Jul-2018_840.0_CE
50065,BATAINDIA_26-Jul-2018_840.0_PE
50066,BATAINDIA_26-Jul-2018_860.0_CE
50067,BATAINDIA_26-Jul-2018_860.0_PE
50068,BATAINDIA_26-Jul-2018_880.0_CE
50069,BATAINDIA_26-Jul-2018_880.0_PE
50072,BATAINDIA_26-Jul-2018_900.0_CE
50073,BATAINDIA_26-Jul-2018_900.0_PE
50078,BATAINDIA_26-Jul-2018_920.0_CE
50079,BATAINDIA_26-Jul-2018_920.0_PE
50080,BATAINDIA_26-Jul-2018_940.0_CE
50081,BATAINDIA_26-Jul-2018_940.0_PE
50084,BATAINDIA_26-Jul-2018_960.0_CE
50085,BATAINDIA_26-Jul-2018_960.0_PE
50088,BATAINDIA_26-Jul-2018_980.0_CE
50089,BATAINDIA_26-Jul-2018_980.0_PE
48462,BATAINDIA_28-Jun-2018_-0.01_XX
63185,BATAINDIA_28-Jun-2018_1000.0_CE
63202,BATAINDIA_28-Jun-2018_1000.0_PE
63203,BATAINDIA_28-Jun-2018_1020.0_CE
63208,BATAINDIA_28-Jun-2018_1020.0_PE
63209,BATAINDIA_28-Jun-2018_1040.0_CE
63216,BATAINDIA_28-Jun-2018_1040.0_PE
35376,BATAINDIA_28-Jun-2018_1060.0_CE
35377,BATAINDIA_28-Jun-2018_1060.0_PE
35379,BATAINDIA_28-Jun-2018_1080.0_CE
35380,BATAINDIA_28-Jun-2018_1080.0_PE
37898,BATAINDIA_28-Jun-2018_1100.0_CE
37902,BATAINDIA_28-Jun-2018_1100.0_PE
40601,BATAINDIA_28-Jun-2018_1120.0_CE
40602,BATAINDIA_28-Jun-2018_1120.0_PE
62973,BATAINDIA_28-Jun-2018_400.0_CE
62974,BATAINDIA_28-Jun-2018_400.0_PE
62975,BATAINDIA_28-Jun-2018_420.0_CE
62978,BATAINDIA_28-Jun-2018_420.0_PE
62979,BATAINDIA_28-Jun-2018_440.0_CE
62980,BATAINDIA_28-Jun-2018_440.0_PE
62981,BATAINDIA_28-Jun-2018_460.0_CE
62982,BATAINDIA_28-Jun-2018_460.0_PE
62983,BATAINDIA_28-Jun-2018_480.0_CE
62984,BATAINDIA_28-Jun-2018_480.0_PE
63040,BATAINDIA_28-Jun-2018_500.0_CE
63041,BATAINDIA_28-Jun-2018_500.0_PE
63044,BATAINDIA_28-Jun-2018_520.0_CE
63045,BATAINDIA_28-Jun-2018_520.0_PE
63046,BATAINDIA_28-Jun-2018_540.0_CE
63047,BATAINDIA_28-Jun-2018_540.0_PE
63048,BATAINDIA_28-Jun-2018_560.0_CE
63049,BATAINDIA_28-Jun-2018_560.0_PE
63050,BATAINDIA_28-Jun-2018_580.0_CE
63051,BATAINDIA_28-Jun-2018_580.0_PE
63052,BATAINDIA_28-Jun-2018_600.0_CE
63053,BATAINDIA_28-Jun-2018_600.0_PE
63054,BATAINDIA_28-Jun-2018_620.0_CE
63055,BATAINDIA_28-Jun-2018_620.0_PE
63056,BATAINDIA_28-Jun-2018_640.0_CE
63057,BATAINDIA_28-Jun-2018_640.0_PE
63058,BATAINDIA_28-Jun-2018_660.0_CE
63059,BATAINDIA_28-Jun-2018_660.0_PE
63060,BATAINDIA_28-Jun-2018_680.0_CE
63061,BATAINDIA_28-Jun-2018_680.0_PE
63062,BATAINDIA_28-Jun-2018_700.0_CE
63077,BATAINDIA_28-Jun-2018_700.0_PE
63078,BATAINDIA_28-Jun-2018_720.0_CE
63079,BATAINDIA_28-Jun-2018_720.0_PE
63080,BATAINDIA_28-Jun-2018_740.0_CE
63081,BATAINDIA_28-Jun-2018_740.0_PE
63082,BATAINDIA_28-Jun-2018_760.0_CE
63083,BATAINDIA_28-Jun-2018_760.0_PE
63084,BATAINDIA_28-Jun-2018_780.0_CE
63099,BATAINDIA_28-Jun-2018_780.0_PE
63100,BATAINDIA_28-Jun-2018_800.0_CE
63105,BATAINDIA_28-Jun-2018_800.0_PE
63106,BATAINDIA_28-Jun-2018_820.0_CE
63109,BATAINDIA_28-Jun-2018_820.0_PE
63110,BATAINDIA_28-Jun-2018_840.0_CE
63111,BATAINDIA_28-Jun-2018_840.0_PE
63112,BATAINDIA_28-Jun-2018_860.0_CE
63113,BATAINDIA_28-Jun-2018_860.0_PE
63134,BATAINDIA_28-Jun-2018_880.0_CE
63135,BATAINDIA_28-Jun-2018_880.0_PE
63152,BATAINDIA_28-Jun-2018_900.0_CE
63153,BATAINDIA_28-Jun-2018_900.0_PE
63154,BATAINDIA_28-Jun-2018_920.0_CE
63155,BATAINDIA_28-Jun-2018_920.0_PE
63156,BATAINDIA_28-Jun-2018_940.0_CE
63157,BATAINDIA_28-Jun-2018_940.0_PE
63158,BATAINDIA_28-Jun-2018_960.0_CE
63159,BATAINDIA_28-Jun-2018_960.0_PE
63160,BATAINDIA_28-Jun-2018_980.0_CE
63161,BATAINDIA_28-Jun-2018_980.0_PE
50198,BATAINDIA_31-May-2018_-0.01_XX
53104,BATAINDIA_31-May-2018_1000.0_CE
53105,BATAINDIA_31-May-2018_1000.0_PE
53106,BATAINDIA_31-May-2018_1020.0_CE
53107,BATAINDIA_31-May-2018_1020.0_PE
35241,BATAINDIA_31-May-2018_1040.0_CE
35242,BATAINDIA_31-May-2018_1040.0_PE
46665,BATAINDIA_31-May-2018_1060.0_CE
46666,BATAINDIA_31-May-2018_1060.0_PE
35372,BATAINDIA_31-May-2018_1080.0_CE
35375,BATAINDIA_31-May-2018_1080.0_PE
37883,BATAINDIA_31-May-2018_1100.0_CE
37897,BATAINDIA_31-May-2018_1100.0_PE
40597,BATAINDIA_31-May-2018_1120.0_CE
40598,BATAINDIA_31-May-2018_1120.0_PE
44242,BATAINDIA_31-May-2018_360.0_CE
44243,BATAINDIA_31-May-2018_360.0_PE
53018,BATAINDIA_31-May-2018_380.0_CE
53019,BATAINDIA_31-May-2018_380.0_PE
53024,BATAINDIA_31-May-2018_400.0_CE
53025,BATAINDIA_31-May-2018_400.0_PE
53026,BATAINDIA_31-May-2018_420.0_CE
53027,BATAINDIA_31-May-2018_420.0_PE
53028,BATAINDIA_31-May-2018_440.0_CE
53029,BATAINDIA_31-May-2018_440.0_PE
53030,BATAINDIA_31-May-2018_460.0_CE
53031,BATAINDIA_31-May-2018_460.0_PE
53032,BATAINDIA_31-May-2018_480.0_CE
53037,BATAINDIA_31-May-2018_480.0_PE
53038,BATAINDIA_31-May-2018_500.0_CE
53041,BATAINDIA_31-May-2018_500.0_PE
53042,BATAINDIA_31-May-2018_520.0_CE
53050,BATAINDIA_31-May-2018_520.0_PE
53051,BATAINDIA_31-May-2018_540.0_CE
53052,BATAINDIA_31-May-2018_540.0_PE
53053,BATAINDIA_31-May-2018_560.0_CE
53054,BATAINDIA_31-May-2018_560.0_PE
53055,BATAINDIA_31-May-2018_580.0_CE
53056,BATAINDIA_31-May-2018_580.0_PE
53057,BATAINDIA_31-May-2018_600.0_CE
53058,BATAINDIA_31-May-2018_600.0_PE
53059,BATAINDIA_31-May-2018_620.0_CE
53060,BATAINDIA_31-May-2018_620.0_PE
53061,BATAINDIA_31-May-2018_640.0_CE
53062,BATAINDIA_31-May-2018_640.0_PE
53064,BATAINDIA_31-May-2018_660.0_CE
