,KEY,EXPIRY_DT,SCRIP_CODE,OI4,CLOSE4,NET_CHG_IN_VAL4,AVG_PRICE4,OI5,CLOSE5,CHG_IN_OI5,NET_CHG_IN_VAL5,NEW_NET_VAL5,AVG_PRICE5
5465,MRF_31-May-2018_71250.0_PE,31-May-2018,35817.0,0.0,3769.3,0.0,,0.0,3769.3,0.0,0.0,0.0,
5466,MRF_31-May-2018_71300.0_CE,31-May-2018,35819.0,0.0,6294.1,0.0,,0.0,6294.1,0.0,0.0,0.0,
5467,MRF_31-May-2018_71500.0_CE,31-May-2018,35848.0,0.0,6187.65,0.0,,0.0,6187.65,0.0,0.0,0.0,
5468,MRF_31-May-2018_71500.0_PE,31-May-2018,35849.0,0.0,3881.35,0.0,,0.0,3881.35,0.0,0.0,0.0,
5469,MRF_31-May-2018_71550.0_CE,31-May-2018,35850.0,0.0,6161.2,0.0,,0.0,6161.2,0.0,0.0,0.0,
5470,MRF_31-May-2018_71550.0_PE,31-May-2018,35851.0,0.0,3904.0,0.0,,0.0,3904.0,0.0,0.0,0.0,
5471,MRF_31-May-2018_71600.0_CE,31-May-2018,35863.0,0.0,6134.9,0.0,,0.0,6134.9,0.0,0.0,0.0,
5472,MRF_31-May-2018_71600.0_PE,31-May-2018,35864.0,0.0,3926.7,0.0,,0.0,3926.7,0.0,0.0,0.0,
5473,MRF_31-May-2018_71650.0_CE,31-May-2018,35866.0,0.0,6108.6,0.0,,0.0,6108.6,0.0,0.0,0.0,
5474,MRF_31-May-2018_71650.0_PE,31-May-2018,35868.0,0.0,3949.5,0.0,,0.0,3949.5,0.0,0.0,0.0,
5475,MRF_31-May-2018_71700.0_CE,31-May-2018,35869.0,0.0,6082.4,0.0,,0.0,6082.4,0.0,0.0,0.0,
5476,MRF_31-May-2018_71700.0_PE,31-May-2018,35871.0,0.0,3972.4,0.0,,0.0,3972.4,0.0,0.0,0.0,
5477,MRF_31-May-2018_71750.0_CE,31-May-2018,35872.0,0.0,6056.3,0.0,,0.0,6056.3,0.0,0.0,0.0,
5478,MRF_31-May-2018_71750.0_PE,31-May-2018,35873.0,0.0,3995.35,0.0,,0.0,3995.35,0.0,0.0,0.0,
5479,MRF_31-May-2018_71800.0_CE,31-May-2018,35874.0,0.0,6030.3,0.0,,0.0,6030.3,0.0,0.0,0.0,
5480,MRF_31-May-2018_71800.0_PE,31-May-2018,35875.0,0.0,4018.4,0.0,,0.0,4018.4,0.0,0.0,0.0,
5481,MRF_31-May-2018_71850.0_CE,31-May-2018,35876.0,0.0,6004.35,0.0,,0.0,6004.35,0.0,0.0,0.0,
5482,MRF_31-May-2018_71850.0_PE,31-May-2018,35877.0,0.0,4041.5,0.0,,0.0,4041.5,0.0,0.0,0.0,
5483,MRF_31-May-2018_71900.0_CE,31-May-2018,35884.0,0.0,5978.45,0.0,,0.0,5978.45,0.0,0.0,0.0,
5484,MRF_31-May-2018_71900.0_PE,31-May-2018,35885.0,0.0,4064.7,0.0,,0.0,4064.7,0.0,0.0,0.0,
5485,MRF_31-May-2018_71950.0_CE,31-May-2018,35888.0,0.0,5952.65,0.0,,0.0,5952.65,0.0,0.0,0.0,
5486,MRF_31-May-2018_71950.0_PE,31-May-2018,35889.0,0.0,4088.0,0.0,,0.0,4088.0,0.0,0.0,0.0,
5487,MRF_31-May-2018_72000.0_CE,31-May-2018,35897.0,0.0,5926.95,0.0,,0.0,5926.95,0.0,0.0,0.0,
5488,MRF_31-May-2018_79500.0_CE,31-May-2018,37542.0,0.0,2370.55,0.0,,0.0,2370.55,0.0,0.0,0.0,
5489,MRF_31-May-2018_79500.0_PE,31-May-2018,37544.0,0.0,5502.5,0.0,,0.0,5502.5,0.0,0.0,0.0,
5490,MRF_31-May-2018_79750.0_CE,31-May-2018,37545.0,0.0,2286.1,0.0,,0.0,2286.1,0.0,0.0,0.0,
5491,MRF_31-May-2018_79750.0_PE,31-May-2018,37547.0,0.0,5665.35,0.0,,0.0,5665.35,0.0,0.0,0.0,
5492,MRF_31-May-2018_80000.0_CE,31-May-2018,37548.0,15.0,500.0,0.0,0.0,15.0,500.0,0.0,0.0,0.0,0.0
5493,MRF_31-May-2018_80000.0_PE,31-May-2018,37549.0,0.0,5830.5,0.0,,0.0,5830.5,0.0,0.0,0.0,
5494,MRF_31-May-2018_80250.0_CE,31-May-2018,37552.0,0.0,2124.2,0.0,,0.0,2124.2,0.0,0.0,0.0,
5495,MRF_31-May-2018_80250.0_PE,31-May-2018,37554.0,0.0,5998.0,0.0,,0.0,5998.0,0.0,0.0,0.0,
5496,MRF_31-May-2018_80500.0_CE,31-May-2018,37559.0,0.0,2046.65,0.0,,0.0,2046.65,0.0,0.0,0.0,
5497,MRF_31-May-2018_80500.0_PE,31-May-2018,37560.0,0.0,6167.7,0.0,,0.0,6167.7,0.0,0.0,0.0,
5498,MRF_31-May-2018_80750.0_CE,31-May-2018,39127.0,0.0,2664.5,0.0,,0.0,2664.5,0.0,0.0,0.0,
5499,MRF_31-May-2018_80750.0_PE,31-May-2018,39136.0,0.0,5567.55,0.0,,0.0,5567.55,0.0,0.0,0.0,
5500,MRF_31-May-2018_81000.0_CE,31-May-2018,39138.0,0.0,2576.35,0.0,,0.0,2576.35,0.0,0.0,0.0,
5501,MRF_31-May-2018_81000.0_PE,31-May-2018,39139.0,0.0,5726.85,0.0,,0.0,5726.85,0.0,0.0,0.0,
5502,MRF_31-May-2018_81250.0_CE,31-May-2018,39140.0,0.0,2490.5,0.0,,0.0,2490.5,0.0,0.0,0.0,
5503,MRF_31-May-2018_81250.0_PE,31-May-2018,39141.0,0.0,5888.35,0.0,,0.0,5888.35,0.0,0.0,0.0,
5504,MRF_31-May-2018_81500.0_CE,31-May-2018,39144.0,0.0,2406.8,0.0,,0.0,2406.8,0.0,0.0,0.0,
5505,MRF_31-May-2018_81500.0_PE,31-May-2018,39145.0,0.0,6052.1,0.0,,0.0,6052.1,0.0,0.0,0.0,
5506,MRF_31-May-2018_81750.0_CE,31-May-2018,39151.0,0.0,2325.3,0.0,,0.0,2325.3,0.0,0.0,0.0,
5507,MRF_31-May-2018_81750.0_PE,31-May-2018,39152.0,0.0,6218.05,0.0,,0.0,6218.05,0.0,0.0,0.0,
5508,MRF_31-May-2018_82000.0_CE,31-May-2018,39158.0,0.0,2246.0,0.0,,0.0,2246.0,0.0,0.0,0.0,
5509,MRF_31-May-2018_82000.0_PE,31-May-2018,39159.0,0.0,6386.1,0.0,,0.0,6386.1,0.0,0.0,0.0,
5510,MRF_31-May-2018_82250.0_CE,31-May-2018,39971.0,0.0,1993.95,0.0,,0.0,1993.95,0.0,0.0,0.0,
5511,MRF_31-May-2018_82250.0_PE,31-May-2018,39975.0,0.0,6306.8,0.0,,0.0,6306.8,0.0,0.0,0.0,
5512,MRF_31-May-2018_72450.0_CE,31-May-2018,35955.0,0.0,5698.95,0.0,,0.0,5698.95,0.0,0.0,0.0,
5513,MRF_31-May-2018_72450.0_PE,31-May-2018,35963.0,0.0,4324.95,0.0,,0.0,4324.95,0.0,0.0,0.0,
5514,MRF_31-May-2018_72500.0_CE,31-May-2018,35964.0,0.0,5674.05,0.0,,0.0,5674.05,0.0,0.0,0.0,
5515,MRF_31-May-2018_72500.0_PE,31-May-2018,35967.0,0.0,4349.1,0.0,,0.0,4349.1,0.0,0.0,0.0,
5516,MRF_31-May-2018_72550.0_CE,31-May-2018,35973.0,0.0,5649.15,0.0,,0.0,5649.15,0.0,0.0,0.0,
5517,MRF_31-May-2018_72550.0_PE,31-May-2018,35974.0,0.0,4373.3,0.0,,0.0,4373.3,0.0,0.0,0.0,
5518,MRF_31-May-2018_72600.0_CE,31-May-2018,35976.0,0.0,5624.4,0.0,,0.0,5624.4,0.0,0.0,0.0,
5519,MRF_31-May-2018_72600.0_PE,31-May-2018,35977.0,0.0,4397.6,0.0,,0.0,4397.6,0.0,0.0,0.0,
5520,MRF_31-May-2018_72650.0_CE,31-May-2018,35978.0,0.0,5599.65,0.0,,0.0,5599.65,0.0,0.0,0.0,
5521,MRF_31-May-2018_72650.0_PE,31-May-2018,35979.0,0.0,4421.95,0.0,,0.0,4421.95,0.0,0.0,0.0,
5522,MRF_31-May-2018_72700.0_CE,31-May-2018,35980.0,0.0,5575.05,0.0,,0.0,5575.05,0.0,0.0,0.0,
5523,MRF_31-May-2018_72700.0_PE,31-May-2018,35982.0,0.0,4446.4,0.0,,0.0,4446.4,0.0,0.0,0.0,
5524,MRF_31-May-2018_72750.0_CE,31-May-2018,35987.0,0.0,5550.2,0.0,,0.0,5550.2,0.0,0.0,0.0,
5525,MRF_31-May-2018_72750.0_PE,31-May-2018,35988.0,0.0,4470.6,0.0,,0.0,4470.6,0.0,0.0,0.0,
5526,MRF_31-May-2018_72800.0_CE,31-May-2018,36008.0,0.0,5525.7,0.0,,0.0,5525.7,0.0,0.0,0.0,
5527,MRF_31-May-2018_72800.0_PE,31-May-2018,36016.0,0.0,4495.2,0.0,,0.0,4495.2,0.0,0.0,0.0,
5528,MRF_31-May-2018_72850.0_CE,31-May-2018,36017.0,0.0,5501.3,0.0,,0.0,5501.3,0.0,0.0,0.0,
5529,MRF_31-May-2018_72850.0_PE,31-May-2018,36018.0,0.0,4519.85,0.0,,0.0,4519.85,0.0,0.0,0.0,
5530,MRF_31-May-2018_72900.0_CE,31-May-2018,36019.0,0.0,5477.0,0.0,,0.0,5477.0,0.0,0.0,0.0,
5531,MRF_31-May-2018_69700.0_PE,31-May-2018,78896.0,0.0,3663.4,0.0,,0.0,3663.4,0.0,0.0,0.0,
5532,MRF_31-May-2018_69750.0_CE,31-May-2018,78897.0,0.0,5385.25,0.0,,0.0,5385.25,0.0,0.0,0.0,
5533,MRF_31-May-2018_69750.0_PE,31-May-2018,78898.0,0.0,3686.5,0.0,,0.0,3686.5,0.0,0.0,0.0,
5534,MRF_31-May-2018_69800.0_CE,31-May-2018,78899.0,0.0,5359.4,0.0,,0.0,5359.4,0.0,0.0,0.0,
5535,MRF_31-May-2018_69800.0_PE,31-May-2018,78900.0,0.0,3709.7,0.0,,0.0,3709.7,0.0,0.0,0.0,
5536,MRF_31-May-2018_69850.0_CE,31-May-2018,78901.0,0.0,5333.65,0.0,,0.0,5333.65,0.0,0.0,0.0,
5537,MRF_31-May-2018_69850.0_PE,31-May-2018,78902.0,0.0,3733.0,0.0,,0.0,3733.0,0.0,0.0,0.0,
5538,MRF_31-May-2018_73100.0_CE,31-May-2018,36034.0,0.0,5380.5,0.0,,0.0,5380.5,0.0,0.0,0.0,
5539,MRF_31-May-2018_73100.0_PE,31-May-2018,36035.0,0.0,4644.35,0.0,,0.0,4644.35,0.0,0.0,0.0,
5540,MRF_31-May-2018_73150.0_CE,31-May-2018,36036.0,0.0,5356.55,0.0,,0.0,5356.55,0.0,0.0,0.0,
5541,MRF_31-May-2018_73150.0_PE,31-May-2018,36037.0,0.0,4669.5,0.0,,0.0,4669.5,0.0,0.0,0.0,
5542,MRF_31-May-2018_73200.0_CE,31-May-2018,36038.0,0.0,5332.7,0.0,,0.0,5332.7,0.0,0.0,0.0,
5543,MRF_31-May-2018_73200.0_PE,31-May-2018,36039.0,0.0,4694.7,0.0,,0.0,4694.7,0.0,0.0,0.0,
5544,MRF_31-May-2018_73250.0_CE,31-May-2018,36040.0,0.0,5308.9,0.0,,0.0,5308.9,0.0,0.0,0.0,
5545,MRF_31-May-2018_73250.0_PE,31-May-2018,36041.0,0.0,4720.0,0.0,,0.0,4720.0,0.0,0.0,0.0,
5546,MRF_31-May-2018_73300.0_CE,31-May-2018,36042.0,0.0,5285.2,0.0,,0.0,5285.2,0.0,0.0,0.0,
5547,MRF_31-May-2018_73300.0_PE,31-May-2018,36043.0,0.0,4745.35,0.0,,0.0,4745.35,0.0,0.0,0.0,
5548,MRF_31-May-2018_73350.0_CE,31-May-2018,36044.0,0.0,5261.55,0.0,,0.0,5261.55,0.0,0.0,0.0,
5549,MRF_31-May-2018_73350.0_PE,31-May-2018,36045.0,0.0,4770.75,0.0,,0.0,4770.75,0.0,0.0,0.0,
5550,MRF_31-May-2018_73400.0_CE,31-May-2018,36046.0,0.0,5238.0,0.0,,0.0,5238.0,0.0,0.0,0.0,
5551,MRF_31-May-2018_73400.0_PE,31-May-2018,36047.0,0.0,4796.3,0.0,,0.0,4796.3,0.0,0.0,0.0,
5552,MRF_31-May-2018_74500.0_CE,31-May-2018,92420.0,0.0,2785.55,0.0,,0.0,2785.55,0.0,0.0,0.0,
5553,MRF_31-May-2018_74500.0_PE,31-May-2018,92421.0,0.0,3861.85,0.0,,0.0,3861.85,0.0,0.0,0.0,
5554,MRF_31-May-2018_74750.0_CE,31-May-2018,92422.0,0.0,2681.8,0.0,,0.0,2681.8,0.0,0.0,0.0,
5555,MRF_31-May-2018_74750.0_PE,31-May-2018,92423.0,0.0,4005.05,0.0,,0.0,4005.05,0.0,0.0,0.0,
5556,MRF_31-May-2018_75000.0_CE,31-May-2018,92424.0,0.0,2580.9,0.0,,0.0,2580.9,0.0,0.0,0.0,
5557,MRF_31-May-2018_75000.0_PE,31-May-2018,92425.0,0.0,4151.1,0.0,,0.0,4151.1,0.0,0.0,0.0,
5558,MRF_31-May-2018_75250.0_CE,31-May-2018,92426.0,0.0,2482.8,0.0,,0.0,2482.8,0.0,0.0,0.0,
5559,MRF_31-May-2018_75250.0_PE,31-May-2018,92427.0,0.0,4299.95,0.0,,0.0,4299.95,0.0,0.0,0.0,
5560,MRF_31-May-2018_75500.0_CE,31-May-2018,92428.0,0.0,2387.5,0.0,,0.0,2387.5,0.0,0.0,0.0,
5561,MRF_31-May-2018_75500.0_PE,31-May-2018,92429.0,0.0,4451.6,0.0,,0.0,4451.6,0.0,0.0,0.0,
5562,MRF_31-May-2018_75750.0_CE,31-May-2018,92430.0,0.0,2294.95,0.0,,0.0,2294.95,0.0,0.0,0.0,
5563,MRF_31-May-2018_75750.0_PE,31-May-2018,92431.0,0.0,4606.0,0.0,,0.0,4606.0,0.0,0.0,0.0,
5564,MRF_31-May-2018_76000.0_CE,31-May-2018,92432.0,0.0,2205.15,0.0,,0.0,2205.15,0.0,0.0,0.0,
5565,MRF_31-May-2018_76000.0_PE,31-May-2018,92433.0,15.0,848.55,0.0,0.0,15.0,848.55,0.0,0.0,0.0,0.0
5566,MRF_31-May-2018_76250.0_CE,31-May-2018,92434.0,0.0,2118.0,0.0,,0.0,2118.0,0.0,0.0,0.0,
5567,MRF_31-May-2018_76250.0_PE,31-May-2018,92435.0,0.0,4922.9,0.0,,0.0,4922.9,0.0,0.0,0.0,
5568,MRF_31-May-2018_76500.0_CE,31-May-2018,92436.0,0.0,2033.45,0.0,,0.0,2033.45,0.0,0.0,0.0,
5569,MRF_31-May-2018_76500.0_PE,31-May-2018,92437.0,0.0,5085.35,0.0,,0.0,5085.35,0.0,0.0,0.0,
5570,MRF_31-May-2018_76750.0_CE,31-May-2018,92438.0,0.0,1951.55,0.0,,0.0,1951.55,0.0,0.0,0.0,
5571,MRF_31-May-2018_71300.0_PE,31-May-2018,35820.0,0.0,3791.55,0.0,,0.0,3791.55,0.0,0.0,0.0,
5572,MRF_31-May-2018_71350.0_CE,31-May-2018,35821.0,0.0,6267.35,0.0,,0.0,6267.35,0.0,0.0,0.0,
5573,MRF_31-May-2018_71350.0_PE,31-May-2018,35822.0,0.0,3813.9,0.0,,0.0,3813.9,0.0,0.0,0.0,
5574,MRF_31-May-2018_71400.0_CE,31-May-2018,35823.0,0.0,6240.7,0.0,,0.0,6240.7,0.0,0.0,0.0,
5575,MRF_31-May-2018_71400.0_PE,31-May-2018,35824.0,0.0,3836.3,0.0,,0.0,3836.3,0.0,0.0,0.0,
5576,MRF_31-May-2018_71450.0_CE,31-May-2018,35826.0,0.0,6214.15,0.0,,0.0,6214.15,0.0,0.0,0.0,
5577,MRF_31-May-2018_71450.0_PE,31-May-2018,35834.0,0.0,3858.8,0.0,,0.0,3858.8,0.0,0.0,0.0,
5578,MRF_31-May-2018_77750.0_CE,31-May-2018,36361.0,0.0,1763.6,0.0,,0.0,1763.6,0.0,0.0,0.0,
5579,MRF_31-May-2018_77750.0_PE,31-May-2018,36368.0,0.0,5456.75,0.0,,0.0,5456.75,0.0,0.0,0.0,
5580,MRF_31-May-2018_78000.0_CE,31-May-2018,36398.0,45.0,1400.0,0.0,0.0,45.0,1400.0,0.0,0.0,0.0,0.0
5581,MRF_31-May-2018_78000.0_PE,31-May-2018,36399.0,0.0,5629.1,0.0,,0.0,5629.1,0.0,0.0,0.0,
5582,MRF_31-May-2018_78250.0_CE,31-May-2018,37525.0,0.0,2828.8,0.0,,0.0,2828.8,0.0,0.0,0.0,
5583,MRF_31-May-2018_78250.0_PE,31-May-2018,37527.0,0.0,4724.35,0.0,,0.0,4724.35,0.0,0.0,0.0,
5584,MRF_31-May-2018_78500.0_CE,31-May-2018,37528.0,0.0,2732.25,0.0,,0.0,2732.25,0.0,0.0,0.0,
5585,MRF_31-May-2018_78500.0_PE,31-May-2018,37529.0,0.0,4875.1,0.0,,0.0,4875.1,0.0,0.0,0.0,
5586,MRF_31-May-2018_78750.0_CE,31-May-2018,37530.0,0.0,2638.15,0.0,,0.0,2638.15,0.0,0.0,0.0,
5587,MRF_31-May-2018_78750.0_PE,31-May-2018,37531.0,0.0,5028.3,0.0,,0.0,5028.3,0.0,0.0,0.0,
5588,MRF_31-May-2018_79000.0_CE,31-May-2018,37532.0,0.0,2546.55,0.0,,0.0,2546.55,0.0,0.0,0.0,
5589,MRF_31-May-2018_79000.0_PE,31-May-2018,37536.0,0.0,5183.95,0.0,,0.0,5183.95,0.0,0.0,0.0,
5590,MRF_31-May-2018_79250.0_CE,31-May-2018,37537.0,0.0,2457.35,0.0,,0.0,2457.35,0.0,0.0,0.0,
5591,MRF_31-May-2018_79250.0_PE,31-May-2018,37541.0,0.0,5342.0,0.0,,0.0,5342.0,0.0,0.0,0.0,
5592,MRF_31-May-2018_76750.0_PE,31-May-2018,92439.0,0.0,5250.4,0.0,,0.0,5250.4,0.0,0.0,0.0,
5593,MRF_31-May-2018_77000.0_CE,31-May-2018,92440.0,0.0,1872.25,0.0,,0.0,1872.25,0.0,0.0,0.0,
5594,MRF_31-May-2018_77000.0_PE,31-May-2018,92441.0,0.0,5418.0,0.0,,0.0,5418.0,0.0,0.0,0.0,
5595,MRF_31-May-2018_77250.0_CE,31-May-2018,92442.0,0.0,1795.4,0.0,,0.0,1795.4,0.0,0.0,0.0,
5596,MRF_31-May-2018_77250.0_PE,31-May-2018,92443.0,0.0,5588.1,0.0,,0.0,5588.1,0.0,0.0,0.0,
5597,MRF_31-May-2018_77500.0_CE,31-May-2018,92444.0,0.0,1721.1,0.0,,0.0,1721.1,0.0,0.0,0.0,
5598,MRF_31-May-2018_77500.0_PE,31-May-2018,92445.0,0.0,5760.75,0.0,,0.0,5760.75,0.0,0.0,0.0,
5599,MRF_31-May-2018_82500.0_CE,31-May-2018,41407.0,0.0,1666.05,0.0,,0.0,1666.05,0.0,0.0,0.0,
5600,MRF_31-May-2018_82500.0_PE,31-May-2018,41413.0,0.0,5807.05,0.0,,0.0,5807.05,0.0,0.0,0.0,
5601,MRF_31-May-2018_82750.0_CE,31-May-2018,41596.0,0.0,1573.7,0.0,,0.0,1573.7,0.0,0.0,0.0,
5602,MRF_31-May-2018_82750.0_PE,31-May-2018,41600.0,0.0,5529.3,0.0,,0.0,5529.3,0.0,0.0,0.0,
5603,MRF_31-May-2018_83000.0_CE,31-May-2018,41601.0,0.0,1502.65,0.0,,0.0,1502.65,0.0,0.0,0.0,
5604,MRF_31-May-2018_83000.0_PE,31-May-2018,41602.0,0.0,5706.15,0.0,,0.0,5706.15,0.0,0.0,0.0,
5605,MRF_31-May-2018_72900.0_PE,31-May-2018,36020.0,0.0,4544.6,0.0,,0.0,4544.6,0.0,0.0,0.0,
5606,MRF_31-May-2018_72950.0_CE,31-May-2018,36028.0,0.0,5452.75,0.0,,0.0,5452.75,0.0,0.0,0.0,
5607,MRF_31-May-2018_72950.0_PE,31-May-2018,36029.0,0.0,4569.45,0.0,,0.0,4569.45,0.0,0.0,0.0,
5608,MRF_31-May-2018_73000.0_CE,31-May-2018,36030.0,0.0,5428.6,0.0,,0.0,5428.6,0.0,0.0,0.0,
5609,MRF_31-May-2018_73000.0_PE,31-May-2018,36031.0,0.0,4594.35,0.0,,0.0,4594.35,0.0,0.0,0.0,
5610,MRF_31-May-2018_73050.0_CE,31-May-2018,36032.0,0.0,5404.5,0.0,,0.0,5404.5,0.0,0.0,0.0,
5611,MRF_31-May-2018_73050.0_PE,31-May-2018,36033.0,0.0,4619.3,0.0,,0.0,4619.3,0.0,0.0,0.0,
5612,MOTHERSUMI_31-May-2018_350.0_PE,31-May-2018,78435.0,28800.0,16.4,0.0,0.0,28800.0,16.4,0.0,0.0,0.0,0.0
5613,MOTHERSUMI_31-May-2018_250.0_PE,31-May-2018,78155.0,0.0,3.55,0.0,,0.0,3.55,0.0,0.0,0.0,
5614,MOTHERSUMI_31-May-2018_360.0_PE,31-May-2018,78465.0,25600.0,30.0,0.0,0.0,25600.0,30.0,0.0,0.0,0.0,0.0
5615,MOTHERSUMI_31-May-2018_370.0_CE,31-05-2018,78466.0,70400.0,1.3,0.0,0.0,70400.0,1.3,0.0,0.0,0.0,0.0
5616,MOTHERSUMI_31-May-2018_370.0_PE,31-May-2018,78467.0,1600.0,23.3,0.0,0.0,1600.0,23.3,0.0,0.0,0.0,0.0
5617,MOTHERSUMI_31-May-2018_380.0_CE,31-May-2018,78661.0,86400.0,0.6,0.0,0.0,86400.0,0.6,0.0,0.0,0.0,0.0
5618,MOTHERSUMI_31-May-2018_380.0_PE,31-May-2018,78662.0,12800.0,42.0,0.0,0.0,12800.0,42.0,0.0,0.0,0.0,0.0
5619,MOTHERSUMI_31-May-2018_260.0_CE,31-May-2018,78156.0,0.0,60.85,0.0,,0.0,60.85,0.0,0.0,0.0,
5620,MOTHERSUMI_31-May-2018_260.0_PE,31-May-2018,78157.0,0.0,5.2,0.0,,0.0,5.2,0.0,0.0,0.0,
5621,MOTHERSUMI_31-May-2018_270.0_CE,31-May-2018,78158.0,0.0,53.25,0.0,,0.0,53.25,0.0,0.0,0.0,
5622,MOTHERSUMI_31-May-2018_270.0_PE,31-May-2018,78159.0,0.0,7.4,0.0,,0.0,7.4,0.0,0.0,0.0,
5623,MOTHERSUMI_31-May-2018_280.0_CE,31-May-2018,78160.0,0.0,46.2,0.0,,0.0,46.2,0.0,0.0,0.0,
5624,MOTHERSUMI_31-May-2018_280.0_PE,31-May-2018,78161.0,0.0,10.15,0.0,,0.0,10.15,0.0,0.0,0.0,
5625,MOTHERSUMI_31-May-2018_290.0_CE,31-May-2018,78183.0,0.0,39.7,0.0,,0.0,39.7,0.0,0.0,0.0,
5626,MOTHERSUMI_31-May-2018_290.0_PE,31-May-2018,78184.0,0.0,13.5,0.0,,0.0,13.5,0.0,0.0,0.0,
5627,MOTHERSUMI_31-May-2018_300.0_CE,31-May-2018,78247.0,0.0,33.85,0.0,,0.0,33.85,0.0,0.0,0.0,
5628,MOTHERSUMI_31-May-2018_300.0_PE,31-May-2018,78248.0,20800.0,1.1,0.0,0.0,20800.0,1.1,0.0,0.0,0.0,0.0
5629,MOTHERSUMI_31-May-2018_310.0_CE,31-May-2018,78300.0,0.0,28.65,0.0,,0.0,28.65,0.0,0.0,0.0,
5630,MOTHERSUMI_31-May-2018_310.0_PE,31-May-2018,78301.0,36800.0,2.4,0.0,0.0,36800.0,2.4,0.0,0.0,0.0,0.0
5631,MOTHERSUMI_31-May-2018_320.0_CE,31-May-2018,78360.0,0.0,22.0,0.0,,0.0,22.0,0.0,0.0,0.0,
5632,MOTHERSUMI_31-May-2018_320.0_PE,31-May-2018,78361.0,84800.0,4.4,0.0,0.0,84800.0,4.4,0.0,0.0,0.0,0.0
5633,MOTHERSUMI_31-May-2018_330.0_CE,31-May-2018,78430.0,16000.0,13.5,0.0,0.0,16000.0,13.5,0.0,0.0,0.0,0.0
5634,MOTHERSUMI_31-May-2018_330.0_PE,31-05-2018,78431.0,105600.0,8.0,0.0,0.0,105600.0,8.0,0.0,0.0,0.0,0.0
5635,MOTHERSUMI_31-May-2018_340.0_CE,31-05-2018,78432.0,169600.0,6.7,0.0,0.0,171200.0,6.55,1600.0,10480.0,10480.0,0.061214953271028036
5636,MOTHERSUMI_31-May-2018_340.0_PE,31-May-2018,78433.0,96000.0,11.7,0.0,0.0,96000.0,11.7,0.0,0.0,0.0,0.0
5637,MOTHERSUMI_31-May-2018_350.0_CE,31-May-2018,78434.0,177600.0,3.55,0.0,0.0,177600.0,3.55,0.0,0.0,0.0,0.0
5638,MOTHERSUMI_31-May-2018_390.0_CE,31-May-2018,78663.0,27200.0,0.95,0.0,0.0,27200.0,0.95,0.0,0.0,0.0,0.0
5639,MOTHERSUMI_31-May-2018_390.0_PE,31-May-2018,78664.0,0.0,77.65,0.0,,0.0,77.65,0.0,0.0,0.0,
5640,MOTHERSUMI_31-May-2018_400.0_CE,31-May-2018,78785.0,32000.0,0.75,0.0,0.0,32000.0,0.75,0.0,0.0,0.0,0.0
5641,MOTHERSUMI_31-May-2018_400.0_PE,31-May-2018,78786.0,0.0,86.3,0.0,,0.0,86.3,0.0,0.0,0.0,
5642,MOTHERSUMI_31-May-2018_410.0_CE,31-May-2018,78787.0,0.0,3.65,0.0,,0.0,3.65,0.0,0.0,0.0,
5643,MOTHERSUMI_31-May-2018_410.0_PE,31-May-2018,78788.0,0.0,95.15,0.0,,0.0,95.15,0.0,0.0,0.0,
5644,MOTHERSUMI_31-May-2018_420.0_CE,31-May-2018,78789.0,0.0,2.9,0.0,,0.0,2.9,0.0,0.0,0.0,
5645,MOTHERSUMI_31-May-2018_420.0_PE,31-May-2018,78790.0,0.0,104.15,0.0,,0.0,104.15,0.0,0.0,0.0,
5646,MOTHERSUMI_31-May-2018_430.0_CE,31-May-2018,78791.0,0.0,2.25,0.0,,0.0,2.25,0.0,0.0,0.0,
5647,MOTHERSUMI_31-May-2018_430.0_PE,31-May-2018,78792.0,0.0,113.35,0.0,,0.0,113.35,0.0,0.0,0.0,
5648,MOTHERSUMI_31-May-2018_440.0_CE,31-May-2018,78793.0,0.0,1.8,0.0,,0.0,1.8,0.0,0.0,0.0,
5649,MOTHERSUMI_31-May-2018_440.0_PE,31-May-2018,78794.0,0.0,122.65,0.0,,0.0,122.65,0.0,0.0,0.0,
5650,MOTHERSUMI_31-May-2018_450.0_CE,31-May-2018,78795.0,0.0,1.4,0.0,,0.0,1.4,0.0,0.0,0.0,
5651,MOTHERSUMI_31-May-2018_450.0_PE,31-May-2018,78796.0,0.0,132.1,0.0,,0.0,132.1,0.0,0.0,0.0,
5652,MOTHERSUMI_31-May-2018_460.0_CE,31-May-2018,78797.0,0.0,1.1,0.0,,0.0,1.1,0.0,0.0,0.0,
5653,MOTHERSUMI_31-May-2018_460.0_PE,31-May-2018,78798.0,0.0,141.6,0.0,,0.0,141.6,0.0,0.0,0.0,
5654,MOTHERSUMI_31-May-2018_470.0_CE,31-May-2018,78799.0,0.0,0.85,0.0,,0.0,0.85,0.0,0.0,0.0,
5655,MOTHERSUMI_31-May-2018_470.0_PE,31-May-2018,78800.0,0.0,151.15,0.0,,0.0,151.15,0.0,0.0,0.0,
5656,MOTHERSUMI_31-May-2018_220.0_CE,31-May-2018,78084.0,0.0,95.7,0.0,,0.0,95.7,0.0,0.0,0.0,
5657,MOTHERSUMI_31-May-2018_220.0_PE,31-May-2018,78085.0,0.0,0.85,0.0,,0.0,0.85,0.0,0.0,0.0,
5658,MOTHERSUMI_31-May-2018_230.0_CE,31-May-2018,78086.0,0.0,86.5,0.0,,0.0,86.5,0.0,0.0,0.0,
